"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"69","Ganda ng pa welcome sakin ng metro. Cutie netong kuyang uber. HAHAHAHAHA",FALSE,3,NA,2017-08-11 22:39:41,FALSE,NA,"896139084099223552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZXync",0,FALSE,FALSE,NA,NA
"70","Reply po sa dm ko @Uber_PH",FALSE,3,NA,2017-08-11 14:49:11,FALSE,NA,"896020678956113921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ckoabel",0,FALSE,FALSE,NA,NA
"71","I want to cry right now but I'm currently in an uber car and I feel so sad but I.. What? Why? HOW? Ì†ΩÌ∏≠Ì†ΩÌ≤î #LOVE__YOURSELF #BTS",FALSE,0,NA,2017-08-11 13:39:17,FALSE,NA,"896003084798763008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parkjimin_shi",0,FALSE,FALSE,NA,NA
"72","@AnnoLavarias @TulaybaPao Hahahaha! Getting uber!",FALSE,0,"AnnoLavarias",2017-08-11 13:25:48,FALSE,"895999564645253121","895999694723137536","778139286","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nestorabrogena",0,FALSE,FALSE,NA,NA
"73","Putangina maling uber nasakyan HAHAHAHAHAHA",FALSE,4,NA,2017-08-11 13:16:47,FALSE,NA,"895997425143250944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JMSarmiento4",0,FALSE,FALSE,NA,NA
"74","My uber driver is so cute hehe",FALSE,5,NA,2017-08-11 12:18:12,FALSE,NA,"895982682537996289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivancamero_",0,FALSE,FALSE,NA,NA
"75","@CalayagCath Di pwede nakakahiya matagal pa pagsasamahan namin sa loob ng Uber hahahaha",FALSE,0,"CalayagCath",2017-08-11 08:54:57,FALSE,"895930524274905089","895931533046841344","370694663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chakigun",0,FALSE,FALSE,NA,NA
"76","Yung email ko napupuno ng food delivery at Uber receipts Ì†ΩÌ∏Ç",FALSE,2,NA,2017-08-11 03:31:08,FALSE,NA,"895850042761674752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lendotcom",0,FALSE,FALSE,NA,NA
"77","got drunk on 3 bottles of wine. I never felt anything until I tried chugging my last glass cos uber was already there",FALSE,0,NA,2017-08-11 01:59:29,FALSE,NA,"895826974462967808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michellepitao",0,FALSE,FALSE,NA,NA
"78","I have to say this!!!!!

My uber driver has the coolest &amp; illest playlist Ì†ΩÌ¥•Ì†ΩÌ±åÌ†ºÌøª",FALSE,0,NA,2017-08-10 22:42:20,FALSE,NA,"895777361240576000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dnnstcrz",1,FALSE,FALSE,NA,NA
"79","isusugal ko buong baon ko sa grab/uber Ì†ΩÌ∏≠",FALSE,1,NA,2017-08-10 22:30:46,FALSE,NA,"895774450519506944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_danagaro",0,FALSE,FALSE,NA,NA
"80","One of Uber‚Äôs biggest investors is suing Travis Kalanick for control of the company https://t.co/FxkAtzL4Le via @qz",FALSE,0,NA,2017-08-10 22:06:35,FALSE,NA,"895768366979227648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erwinoliva",0,FALSE,FALSE,NA,NA
"81","quotang quota ako today sa mainit ulo na uber driver Ì†ΩÌ∏ë",FALSE,3,NA,2017-08-10 17:34:00,FALSE,NA,"895699769401589760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shashashairrrra",0,FALSE,FALSE,NA,NA
"82","Dm me @Uber_PH asap",FALSE,1,NA,2017-08-10 14:03:17,FALSE,NA,"895646738140114945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ckoabel",0,FALSE,FALSE,NA,NA
"83","I see nothing wrong kung estudyante ka at nag ggrab/uber ka on a regular basis. Often hear, ""estudyante ka lang pero ang gastos mo"" Like wtf",FALSE,13,NA,2017-08-10 12:51:56,FALSE,NA,"895628782131830784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabuGabriiel",0,FALSE,FALSE,NA,NA
"84","Di ko sure sa Uber ko kung gusto lang talaga mag bonding kami ng ka-pool ko or gusto lang talaga niya ng paikot-ikot Ì†ΩÌ∏∂",FALSE,11,NA,2017-08-10 10:43:56,FALSE,NA,"895596570921410560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcGavan",0,FALSE,FALSE,NA,NA
"85","The best uber drivers are the ones that pack a lightning cable just for their riders.",FALSE,7,NA,2017-08-10 10:16:11,FALSE,NA,"895589588202250241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diazizzle",2,FALSE,FALSE,NA,NA
"86","Uber Driver: kamuka nyo po si arci mu√±oz
Me: ASAN NA BA YUNG 5 STARS NA YAN IRATE NA KITA NGAYON PALANG",FALSE,9,NA,2017-08-10 10:13:24,FALSE,NA,"895588884876099584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dengruby_",0,FALSE,FALSE,NA,NA
"87","What's the actual point of pinning your EXACT location if the Uber driver asks you to just meet him on his preferred convenient place #hayst",FALSE,0,NA,2017-08-10 06:50:58,FALSE,NA,"895537944240443392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kririhanna",0,FALSE,FALSE,NA,NA
"88","Hi @Uber_PH please DM me ASAP thanks. Ì†ΩÌπÇ",FALSE,0,NA,2017-08-10 04:27:04,FALSE,NA,"895501728446939136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Floriemaeee",0,FALSE,FALSE,NA,NA
"89","Nakakatamad naman mag commute ng ganitong oras. Hahahahaha uber!!",FALSE,0,NA,2017-08-10 02:25:13,FALSE,NA,"895471065652056064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cbachrista",0,FALSE,FALSE,NA,NA
