"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"734","RT @unspokenpastel: Totoy makinig ka,
wag kang magpa-gabi
Baka mapagkamalan ka't
Humandusay diyan sa tabi

#JusticeForKian https://t.co/WKU‚Ä¶",FALSE,0,NA,2017-08-20 11:49:35,FALSE,NA,"899236969829380096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bjrnxcv",444,TRUE,FALSE,NA,NA
"735","RT @clarisseinao: From someone with a little brother who dreams a lot, the news today is too painful. #JusticeForKian https://t.co/kMmjaG5s‚Ä¶",FALSE,0,NA,2017-08-20 11:49:32,FALSE,NA,"899236956873277440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UPLBConyos",3695,TRUE,FALSE,NA,NA
"736","RT @katrinapallon: Duterte shouldn't be blamed, you say?! Here's a compilation of quotes straight from the horse's mouth. #JusticeForKian h‚Ä¶",FALSE,0,NA,2017-08-20 11:49:29,FALSE,NA,"899236946345467904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcjmagno",600,TRUE,FALSE,NA,NA
"737","RT @Macelam_: Where our taxes go:
1. Policemen killing the innocents 
2. Corrupt govt officials 
3. Mocha Uson

#JusticeForKian",FALSE,0,NA,2017-08-20 11:49:26,FALSE,NA,"899236933758468098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eiramaneehtaa",597,TRUE,FALSE,NA,NA
"738","RT @_patricksunga: DEEPÌ†ΩÌ≤îÌ†ΩÌ∏≠ #JusticeForKian #ExtraJudicialKilling https://t.co/JuQdiyS1s5",FALSE,0,NA,2017-08-20 11:49:17,FALSE,NA,"899236893174317056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhosenaguicnic",178,TRUE,FALSE,NA,NA
"739","RT @CSB_OCA: Let us work together to put an end to the culture of violence. #JusticeForKian https://t.co/1v8YzOvVOi",FALSE,0,NA,2017-08-20 11:49:13,FALSE,NA,"899236878158659585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doc4Dead",295,TRUE,FALSE,NA,NA
"740","RT @paengLopez: kung hindi mo nakikita ang mali sa nangyari kay kian, wala ka nang makikitang mali kailan man.

#JusticeForKian",FALSE,0,NA,2017-08-20 11:49:01,FALSE,NA,"899236827579559936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaybeegarganera",0,TRUE,FALSE,NA,NA
"741","RT @teddycasino: All initiatives vs EJKs are welcome. Join whatever protest you want tomorrow. We are many but we are one. #JusticeForKian‚Ä¶",FALSE,0,NA,2017-08-20 11:48:56,FALSE,NA,"899236808315125760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onairwithiceman",33,TRUE,FALSE,NA,NA
"742","HINDI SA AMIN OK YUNG PATAYAN PRO SANA MAGING TINIG KA RIN PAG MAY PINAPATAY NA INOSENTE ANG MGA ADIK  GALIT KAMI S‚Ä¶ https://t.co/rEkp4zjYUd",FALSE,0,NA,2017-08-20 11:48:48,TRUE,NA,"899236773204606976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarcosGlobaLOFC",0,FALSE,FALSE,NA,NA
"743","RT @vhiynbeato: It could have been you.
It could have been me.
We are all Kian.

#JusticeForKian",FALSE,0,NA,2017-08-20 11:48:35,FALSE,NA,"899236719983181824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Queenayeeneeya",1904,TRUE,FALSE,NA,NA
"744","RT @itsrenzyboi: #JusticeForKian #NoToEJK Ironic that the insitution he supported was the same one who took away his life. https://t.co/VSX‚Ä¶",FALSE,0,NA,2017-08-20 11:48:21,FALSE,NA,"899236662038769664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ichedmtlc",134,TRUE,FALSE,NA,NA
"745","Yung mas natatakot ka pa kesa feel-safe pag may nakakasalubong na pulis. #PNP #ParePulisAko #ItsMoreFunInThePhilippines #JusticeForKian",FALSE,0,NA,2017-08-20 11:48:21,FALSE,NA,"899236658603737088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","talahibang",0,FALSE,FALSE,NA,NA
"746","RT @queertastically: A thread of the #JusticeForKian mobilizations. Please spread the word and go to at least one of them. Lmk if I miss an‚Ä¶",FALSE,0,NA,2017-08-20 11:48:20,FALSE,NA,"899236656040910848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karlithepug",172,TRUE,FALSE,NA,NA
"747","@MillennialOfMNL @aestite #JusticeForKian #justiceforninoy",FALSE,0,"MillennialOfMNL",2017-08-20 11:48:14,FALSE,"899098973658427393","899236628941611009","499762103","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elyertadeo",0,FALSE,FALSE,NA,NA
"748","RT @katrinapallon: Duterte shouldn't be blamed, you say?! Here's a compilation of quotes straight from the horse's mouth. #JusticeForKian h‚Ä¶",FALSE,0,NA,2017-08-20 11:48:07,FALSE,NA,"899236600613175296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarwinAwardsPH",600,TRUE,FALSE,NA,NA
"749","RT @Ennrriiiqqquuue: old cartoon, relevant message #JusticeForKian https://t.co/XS3vgwB7Px",FALSE,0,NA,2017-08-20 11:47:55,FALSE,NA,"899236551120404480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaraJae_",4871,TRUE,FALSE,NA,NA
"750","RT @giasison: There's a saying, your leader can make or break you. The Philippines is breaking. #JusticeForKian #StopEJKs",FALSE,0,NA,2017-08-20 11:47:44,FALSE,NA,"899236506463649792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrEthanFrost_",724,TRUE,FALSE,NA,NA
"751","Matanda man or bata, lalake man o babae... PATAY LANG NG PATAY PARA MAKA QUOTA - PNP nowadays #JusticeForKian",FALSE,0,NA,2017-08-20 11:47:41,FALSE,NA,"899236491359961088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jjorillaza",0,FALSE,FALSE,NA,NA
